"","det_facility","lift_reason","count","count_all","freq"
"9256","MITCHELL COUNTY JUS.CENTER","",10,20,50
"9257","MITCHELL COUNTY JUS.CENTER","Booked into Detention",7,20,35
"9258","MITCHELL COUNTY JUS.CENTER","Lifted",2,20,10
"9259","MITCHELL COUNTY JUS.CENTER","Transferred",1,20,5
"9260","MITCHELL COUNTY SHERIFF","",4,6,66.6666666666667
"9261","MITCHELL COUNTY SHERIFF","Booked into Detention",1,6,16.6666666666667
"9262","MITCHELL COUNTY SHERIFF","Lifted",1,6,16.6666666666667
"9263","MOBERLY CORR. CENTER","",3,8,37.5
"9264","MOBERLY CORR. CENTER","Booked into Detention",5,8,62.5
"9265","MOBERLY POLICE DEPT.","United States Citizen Interviewed",1,1,100
"9266","MOBILE CITY JAIL, ALA","",57,64,89.0625
"9267","MOBILE CITY JAIL, ALA","Booked into Detention",6,64,9.375
"9268","MOBILE CITY JAIL, ALA","Lifted",1,64,1.5625
"9269","MOBILE COUNTY JAIL","",318,389,81.7480719794344
"9270","MOBILE COUNTY JAIL","Booked into Detention",65,389,16.7095115681234
"9271","MOBILE COUNTY JAIL","Detainer Declined by LEA",2,389,0.51413881748072
"9272","MOBILE COUNTY JAIL","Lifted",2,389,0.51413881748072
"9273","MOBILE COUNTY JAIL","Prosecutorial Discretion",1,389,0.25706940874036
"9274","MOBILE COUNTY JAIL","Transferred",1,389,0.25706940874036
"9275","MODOC COUNTY JAIL","",23,76,30.2631578947368
"9276","MODOC COUNTY JAIL","Booked into Detention",35,76,46.0526315789474
"9277","MODOC COUNTY JAIL","Early Release",1,76,1.31578947368421
"9278","MODOC COUNTY JAIL","Lifted",17,76,22.3684210526316
"9279","MOFFAT COUNTY JAIL","",124,171,72.5146198830409
"9280","MOFFAT COUNTY JAIL","Booked into Detention",28,171,16.374269005848
"9281","MOFFAT COUNTY JAIL","Case Closed",12,171,7.01754385964912
"9282","MOFFAT COUNTY JAIL","Lifted",5,171,2.92397660818713
"9283","MOFFAT COUNTY JAIL","Transferred",2,171,1.16959064327485
"9284","MOHAVE CO CORR CENTER","",119,587,20.2725724020443
"9285","MOHAVE CO CORR CENTER","Alien Not Subject to Deportation",2,587,0.340715502555366
"9286","MOHAVE CO CORR CENTER","Booked into Detention",239,587,40.7155025553663
"9287","MOHAVE CO CORR CENTER","Case Closed",158,587,26.9165247018739
"9288","MOHAVE CO CORR CENTER","Detainer Declined by LEA",1,587,0.170357751277683
"9289","MOHAVE CO CORR CENTER","Early Release",2,587,0.340715502555366
"9290","MOHAVE CO CORR CENTER","Lifted",53,587,9.02896081771721
"9291","MOHAVE CO CORR CENTER","Transferred",13,587,2.21465076660988
"9292","MOHAWK CORRECTIONAL","",74,340,21.7647058823529
"9293","MOHAWK CORRECTIONAL","Alien Not Subject to Deportation",2,340,0.588235294117647
"9294","MOHAWK CORRECTIONAL","Booked into Detention",172,340,50.5882352941177
"9295","MOHAWK CORRECTIONAL","Case Closed",8,340,2.35294117647059
"9296","MOHAWK CORRECTIONAL","Died",2,340,0.588235294117647
"9297","MOHAWK CORRECTIONAL","Lifted",78,340,22.9411764705882
"9298","MOHAWK CORRECTIONAL","Transferred",4,340,1.17647058823529
"9299","MONMOUTH COUNTY JAIL","",880,2309,38.1117366825466
"9300","MONMOUTH COUNTY JAIL","Alien Not Subject to Deportation",2,2309,0.086617583369424
"9301","MONMOUTH COUNTY JAIL","Booked into Detention",1300,2309,56.3014291901256
"9302","MONMOUTH COUNTY JAIL","Case Closed",64,2309,2.77176266782157
"9303","MONMOUTH COUNTY JAIL","Detainer Declined by LEA",3,2309,0.129926375054136
"9304","MONMOUTH COUNTY JAIL","Early Release",5,2309,0.21654395842356
"9305","MONMOUTH COUNTY JAIL","Lifted",43,2309,1.86227804244262
"9306","MONMOUTH COUNTY JAIL","Lifted - Lack of Space",2,2309,0.086617583369424
"9307","MONMOUTH COUNTY JAIL","Prosecutorial Discretion",4,2309,0.173235166738848
"9308","MONMOUTH COUNTY JAIL","Transferred",6,2309,0.259852750108272
"9309","MONO COUNTY JAIL","",40,152,26.3157894736842
"9310","MONO COUNTY JAIL","Booked into Detention",86,152,56.5789473684211
"9311","MONO COUNTY JAIL","Case Closed",5,152,3.28947368421053
"9312","MONO COUNTY JAIL","Early Release",1,152,0.657894736842105
"9313","MONO COUNTY JAIL","Lifted",17,152,11.1842105263158
"9314","MONO COUNTY JAIL","Transferred",3,152,1.97368421052632
"9315","MONONA COUNTY JAIL, IOWA","",6,7,85.7142857142857
"9316","MONONA COUNTY JAIL, IOWA","Booked into Detention",1,7,14.2857142857143
"9317","MONROE CO JAIL","",146,266,54.8872180451128
"9318","MONROE CO JAIL","Alien Not Subject to Deportation",1,266,0.37593984962406
"9319","MONROE CO JAIL","Booked into Detention",95,266,35.7142857142857
"9320","MONROE CO JAIL","Case Closed",9,266,3.38345864661654
"9321","MONROE CO JAIL","Died",1,266,0.37593984962406
"9322","MONROE CO JAIL","Lifted",14,266,5.26315789473684
"9323","MONROE CO. CORRECTIONAL CENTER","",11,31,35.4838709677419
"9324","MONROE CO. CORRECTIONAL CENTER","Booked into Detention",20,31,64.5161290322581
"9325","MONROE COUNTY DET. FACILITY","",1,2,50
"9326","MONROE COUNTY DET. FACILITY","Lifted",1,2,50
"9327","MONROE COUNTY DETENTION-DORM","",58,82,70.7317073170732
"9328","MONROE COUNTY DETENTION-DORM","Booked into Detention",21,82,25.609756097561
"9329","MONROE COUNTY DETENTION-DORM","Case Closed",1,82,1.21951219512195
"9330","MONROE COUNTY DETENTION-DORM","Lifted",2,82,2.4390243902439
"9331","MONROE COUNTY JAIL","",257,689,37.300435413643
"9332","MONROE COUNTY JAIL","Alien Not Subject to Deportation",4,689,0.58055152394775
"9333","MONROE COUNTY JAIL","Booked into Detention",276,689,40.0580551523948
"9334","MONROE COUNTY JAIL","Case Closed",19,689,2.75761973875181
"9335","MONROE COUNTY JAIL","Detainer Declined by LEA",5,689,0.725689404934688
"9336","MONROE COUNTY JAIL","Early Release",2,689,0.290275761973875
"9337","MONROE COUNTY JAIL","Lifted",119,689,17.2714078374456
"9338","MONROE COUNTY JAIL","Prosecutorial Discretion",2,689,0.290275761973875
"9339","MONROE COUNTY JAIL","Transferred",4,689,0.58055152394775
"9340","MONROE COUNTY JAIL","United States Citizen Interviewed",1,689,0.145137880986938
"9341","MONROE COUNTY SHERIFF/JAIL-MAIN","",3,5,60
"9342","MONROE COUNTY SHERIFF/JAIL-MAIN","Booked into Detention",2,5,40
"9343","MONROE COUNTY, WISCONSIN","",30,65,46.1538461538462
"9344","MONROE COUNTY, WISCONSIN","Booked into Detention",32,65,49.2307692307692
"9345","MONROE COUNTY, WISCONSIN","Case Closed",1,65,1.53846153846154
"9346","MONROE COUNTY, WISCONSIN","Lifted",2,65,3.07692307692308
"9347","MONROE-INTENSIVE MGMT. UNIT","Lifted",1,1,100
"9348","MONROE-MINIMUM SECURITY UNIT","",2,3,66.6666666666667
"9349","MONROE-MINIMUM SECURITY UNIT","Booked into Detention",1,3,33.3333333333333
"9350","MONROE-SPECIAL OFFENDER UNIT","",1,3,33.3333333333333
"9351","MONROE-SPECIAL OFFENDER UNIT","Booked into Detention",2,3,66.6666666666667
"9352","MONROE-WA STATE REFORMATORY","",13,17,76.4705882352941
"9353","MONROE-WA STATE REFORMATORY","Booked into Detention",4,17,23.5294117647059
"9354","MONROVIA POLICE DEPT.","",40,56,71.4285714285714
"9355","MONROVIA POLICE DEPT.","Booked into Detention",11,56,19.6428571428571
"9356","MONROVIA POLICE DEPT.","Case Closed",1,56,1.78571428571429
"9357","MONROVIA POLICE DEPT.","Detainer Declined by LEA",2,56,3.57142857142857
"9358","MONROVIA POLICE DEPT.","Lifted",1,56,1.78571428571429
"9359","MONROVIA POLICE DEPT.","Transferred",1,56,1.78571428571429
"9360","MONT CO DEPT OF CORR","",44,61,72.1311475409836
"9361","MONT CO DEPT OF CORR","Booked into Detention",16,61,26.2295081967213
"9362","MONT CO DEPT OF CORR","Case Closed",1,61,1.63934426229508
"9363","MONTAGUE COUNTY JAIL","",16,27,59.2592592592593
"9364","MONTAGUE COUNTY JAIL","Booked into Detention",6,27,22.2222222222222
"9365","MONTAGUE COUNTY JAIL","Case Closed",1,27,3.7037037037037
"9366","MONTAGUE COUNTY JAIL","Lifted",4,27,14.8148148148148
"9367","MONTANA STATE PRISON","",7,22,31.8181818181818
"9368","MONTANA STATE PRISON","Booked into Detention",9,22,40.9090909090909
"9369","MONTANA STATE PRISON","Lifted",6,22,27.2727272727273
"9370","MONTCALM CO., STANTON,MI.","",15,20,75
"9371","MONTCALM CO., STANTON,MI.","Booked into Detention",4,20,20
"9372","MONTCALM CO., STANTON,MI.","Lifted",1,20,5
"9373","MONTE VIEW JUVENILE FACIL","",5,5,100
"9374","MONTE VISTA CITY JAIL","",1,2,50
"9375","MONTE VISTA CITY JAIL","Booked into Detention",1,2,50
"9376","MONTEBELLO POLICE DEPT.","",82,133,61.6541353383459
"9377","MONTEBELLO POLICE DEPT.","Booked into Detention",43,133,32.3308270676692
"9378","MONTEBELLO POLICE DEPT.","Detainer Declined by LEA",4,133,3.00751879699248
"9379","MONTEBELLO POLICE DEPT.","Early Release",1,133,0.75187969924812
"9380","MONTEBELLO POLICE DEPT.","Lifted",3,133,2.25563909774436
"9381","MONTEREY CO JUVENILE HALL","",7,29,24.1379310344828
"9382","MONTEREY CO JUVENILE HALL","Booked into Detention",18,29,62.0689655172414
"9383","MONTEREY CO JUVENILE HALL","Case Closed",2,29,6.89655172413793
"9384","MONTEREY CO JUVENILE HALL","Detainer Declined by LEA",1,29,3.44827586206897
"9385","MONTEREY CO JUVENILE HALL","Lifted",1,29,3.44827586206897
"9386","MONTEREY CO. JAIL","",1385,7295,18.9856065798492
"9387","MONTEREY CO. JAIL","Alien Not Subject to Deportation",3,7295,0.0411240575736806
"9388","MONTEREY CO. JAIL","Booked into Detention",2946,7295,40.3838245373544
"9389","MONTEREY CO. JAIL","Case Closed",2348,7295,32.1864290610007
"9390","MONTEREY CO. JAIL","Detainer Declined by LEA",155,7295,2.12474297464016
"9391","MONTEREY CO. JAIL","Died",1,7295,0.0137080191912269
"9392","MONTEREY CO. JAIL","Early Release",7,7295,0.0959561343385881
"9393","MONTEREY CO. JAIL","Lifted",389,7295,5.33241946538725
"9394","MONTEREY CO. JAIL","Transferred",58,7295,0.795065113091158
"9395","MONTEREY CO. JAIL","United States Citizen Interviewed",3,7295,0.0411240575736806
"9396","MONTEREY PARK POLICE DEPT","",40,49,81.6326530612245
"9397","MONTEREY PARK POLICE DEPT","Booked into Detention",5,49,10.2040816326531
"9398","MONTEREY PARK POLICE DEPT","Case Closed",1,49,2.04081632653061
"9399","MONTEREY PARK POLICE DEPT","Lifted",3,49,6.12244897959184
"9400","MONTEREY SHOCK","Booked into Detention",2,2,100
"9401","MONTEZUMA COUNTY JAIL","",91,137,66.4233576642336
"9402","MONTEZUMA COUNTY JAIL","Booked into Detention",27,137,19.7080291970803
"9403","MONTEZUMA COUNTY JAIL","Case Closed",4,137,2.91970802919708
"9404","MONTEZUMA COUNTY JAIL","Detainer Declined by LEA",4,137,2.91970802919708
"9405","MONTEZUMA COUNTY JAIL","Lifted",8,137,5.83941605839416
"9406","MONTEZUMA COUNTY JAIL","Transferred",3,137,2.18978102189781
"9407","MONTGOMERY CITY JAIL","",231,257,89.8832684824903
"9408","MONTGOMERY CITY JAIL","Booked into Detention",23,257,8.94941634241245
"9409","MONTGOMERY CITY JAIL","Detainer Declined by LEA",2,257,0.778210116731518
"9410","MONTGOMERY CITY JAIL","Prosecutorial Discretion",1,257,0.389105058365759
"9411","MONTGOMERY CNTY JAIL, PA","",370,1730,21.3872832369942
"9412","MONTGOMERY CNTY JAIL, PA","Booked into Detention",1173,1730,67.8034682080925
"9413","MONTGOMERY CNTY JAIL, PA","Case Closed",93,1730,5.3757225433526
"9414","MONTGOMERY CNTY JAIL, PA","Detainer Declined by LEA",3,1730,0.173410404624277
"9415","MONTGOMERY CNTY JAIL, PA","Lifted",73,1730,4.21965317919075
"9416","MONTGOMERY CNTY JAIL, PA","Transferred",18,1730,1.04046242774566
"9417","MONTGOMERY CO MAC SIM BUTLER D.F.","",109,113,96.4601769911504
"9418","MONTGOMERY CO MAC SIM BUTLER D.F.","Booked into Detention",3,113,2.65486725663717
"9419","MONTGOMERY CO MAC SIM BUTLER D.F.","Lifted",1,113,0.884955752212389
"9420","MONTGOMERY COUNTY","",868,1244,69.7749196141479
"9421","MONTGOMERY COUNTY","Booked into Detention",213,1244,17.1221864951768
"9422","MONTGOMERY COUNTY","Case Closed",136,1244,10.9324758842444
"9423","MONTGOMERY COUNTY","Lifted",25,1244,2.0096463022508
"9424","MONTGOMERY COUNTY","Transferred",2,1244,0.160771704180064
"9425","MONTGOMERY COUNTY CONSTABLE PCT #3","",1,2,50
"9426","MONTGOMERY COUNTY CONSTABLE PCT #3","Lifted",1,2,50
"9427","MONTGOMERY COUNTY DET.","",1632,2775,58.8108108108108
"9428","MONTGOMERY COUNTY DET.","Alien Not Subject to Deportation",8,2775,0.288288288288288
"9429","MONTGOMERY COUNTY DET.","Booked into Detention",863,2775,31.0990990990991
"9430","MONTGOMERY COUNTY DET.","Case Closed",27,2775,0.972972972972973
"9431","MONTGOMERY COUNTY DET.","Detainer Declined by LEA",62,2775,2.23423423423423
"9432","MONTGOMERY COUNTY DET.","Early Release",3,2775,0.108108108108108
"9433","MONTGOMERY COUNTY DET.","Lifted",157,2775,5.65765765765766
"9434","MONTGOMERY COUNTY DET.","Lifted - Lack of Funds",1,2775,0.036036036036036
"9435","MONTGOMERY COUNTY DET.","Prosecutorial Discretion",2,2775,0.0720720720720721
"9436","MONTGOMERY COUNTY DET.","Transferred",14,2775,0.504504504504504
"9437","MONTGOMERY COUNTY DET.","United States Citizen Interviewed",6,2775,0.216216216216216
"9438","MONTGOMERY COUNTY JAIL","",3362,4202,80.009519276535
"9439","MONTGOMERY COUNTY JAIL","Alien Not Subject to Deportation",2,4202,0.0475963826749167
"9440","MONTGOMERY COUNTY JAIL","Booked into Detention",632,4202,15.0404569252737
"9441","MONTGOMERY COUNTY JAIL","Case Closed",28,4202,0.666349357448834
"9442","MONTGOMERY COUNTY JAIL","Detainer Declined by LEA",4,4202,0.0951927653498334
"9443","MONTGOMERY COUNTY JAIL","Died",1,4202,0.0237981913374584
"9444","MONTGOMERY COUNTY JAIL","Early Release",3,4202,0.0713945740123751
"9445","MONTGOMERY COUNTY JAIL","Lifted",153,4202,3.64112327463113
"9446","MONTGOMERY COUNTY JAIL","Lifted - Lack of Funds",3,4202,0.0713945740123751
"9447","MONTGOMERY COUNTY JAIL","Lifted - Lack of Space",1,4202,0.0237981913374584
"9448","MONTGOMERY COUNTY JAIL","Prosecutorial Discretion",1,4202,0.0237981913374584
"9449","MONTGOMERY COUNTY JAIL","Transferred",12,4202,0.2855782960495
"9450","MONTGOMERY COUNTY SHERIFF","",47,59,79.6610169491525
"9451","MONTGOMERY COUNTY SHERIFF","Booked into Detention",10,59,16.9491525423729
"9452","MONTGOMERY COUNTY SHERIFF","Case Closed",1,59,1.69491525423729
"9453","MONTGOMERY COUNTY SHERIFF","Lifted",1,59,1.69491525423729
"9454","MONTGOMERY ED&PRE-RELEASE","",1,3,33.3333333333333
"9455","MONTGOMERY ED&PRE-RELEASE","Booked into Detention",1,3,33.3333333333333
"9456","MONTGOMERY ED&PRE-RELEASE","Lifted",1,3,33.3333333333333
"9457","MONTGOMERY HOLD ROOM","",2,3,66.6666666666667
"9458","MONTGOMERY HOLD ROOM","Booked into Detention",1,3,33.3333333333333
"9459","MONTGOMERY POLICE DEPT","",16,19,84.2105263157895
"9460","MONTGOMERY POLICE DEPT","Booked into Detention",3,19,15.7894736842105
"9461","MONTOUR COUNTY PRISON","Booked into Detention",1,1,100
"9462","MONTROSE COUNTY JAIL","",442,734,60.2179836512262
"9463","MONTROSE COUNTY JAIL","Booked into Detention",231,734,31.4713896457766
"9464","MONTROSE COUNTY JAIL","Case Closed",10,734,1.36239782016349
"9465","MONTROSE COUNTY JAIL","Early Release",1,734,0.136239782016349
"9466","MONTROSE COUNTY JAIL","Lifted",32,734,4.35967302452316
"9467","MONTROSE COUNTY JAIL","Prosecutorial Discretion",2,734,0.272479564032698
"9468","MONTROSE COUNTY JAIL","Transferred",16,734,2.17983651226158
"9469","MOORE COUNTY JAIL","",22,96,22.9166666666667
"9470","MOORE COUNTY JAIL","Booked into Detention",64,96,66.6666666666667
"9471","MOORE COUNTY JAIL","Case Closed",3,96,3.125
"9472","MOORE COUNTY JAIL","Lifted",4,96,4.16666666666667
"9473","MOORE COUNTY JAIL","Transferred",3,96,3.125
"9474","MOORE COUNTY SHERIFF","",110,194,56.701030927835
"9475","MOORE COUNTY SHERIFF","Booked into Detention",44,194,22.680412371134
"9476","MOORE COUNTY SHERIFF","Case Closed",9,194,4.63917525773196
"9477","MOORE COUNTY SHERIFF","Detainer Declined by LEA",1,194,0.515463917525773
"9478","MOORE COUNTY SHERIFF","Lifted",30,194,15.4639175257732
"9479","MOREHOUSE PAR DET CENTER","",1,5,20
"9480","MOREHOUSE PAR DET CENTER","Booked into Detention",4,5,80
"9481","MORGAN CITY PD JAIL","",17,24,70.8333333333333
"9482","MORGAN CITY PD JAIL","Alien Not Subject to Deportation",1,24,4.16666666666667
"9483","MORGAN CITY PD JAIL","Booked into Detention",5,24,20.8333333333333
"9484","MORGAN CITY PD JAIL","Lifted",1,24,4.16666666666667
"9485","MORGAN COUNTY CORR. COMPLEX","",26,31,83.8709677419355
"9486","MORGAN COUNTY CORR. COMPLEX","Booked into Detention",5,31,16.1290322580645
"9487","MORGAN COUNTY DET. CENTER","",16,37,43.2432432432432
"9488","MORGAN COUNTY DET. CENTER","Booked into Detention",20,37,54.054054054054
"9489","MORGAN COUNTY DET. CENTER","Case Closed",1,37,2.7027027027027
"9490","MORGAN COUNTY JAIL","",476,593,80.2698145025295
"9491","MORGAN COUNTY JAIL","Booked into Detention",79,593,13.3220910623946
"9492","MORGAN COUNTY JAIL","Case Closed",12,593,2.02360876897133
"9493","MORGAN COUNTY JAIL","Detainer Declined by LEA",14,593,2.36087689713322
"9494","MORGAN COUNTY JAIL","Lifted",10,593,1.68634064080944
"9495","MORGAN COUNTY JAIL","Prosecutorial Discretion",2,593,0.337268128161889
"9496","MORGAN COUNTY SHERIFF'S DEPT","",15,33,45.4545454545455
"9497","MORGAN COUNTY SHERIFF'S DEPT","Booked into Detention",18,33,54.5454545454545
"9498","MORGANTOWN FED.CORR.INST.","",4,16,25
"9499","MORGANTOWN FED.CORR.INST.","Booked into Detention",8,16,50
"9500","MORGANTOWN FED.CORR.INST.","Case Closed",1,16,6.25
"9501","MORGANTOWN FED.CORR.INST.","United States Citizen Interviewed",3,16,18.75
"9502","MORIAH CORRECTIONAL","Booked into Detention",1,1,100
"9503","MORRIS COUNTY JAIL","",569,1368,41.593567251462
"9504","MORRIS COUNTY JAIL","Alien Not Subject to Deportation",2,1368,0.146198830409357
"9505","MORRIS COUNTY JAIL","Booked into Detention",729,1368,53.2894736842105
"9506","MORRIS COUNTY JAIL","Case Closed",26,1368,1.90058479532164
"9507","MORRIS COUNTY JAIL","Detainer Declined by LEA",1,1368,0.0730994152046784
"9508","MORRIS COUNTY JAIL","Early Release",7,1368,0.511695906432749
"9509","MORRIS COUNTY JAIL","Lifted",27,1368,1.97368421052632
"9510","MORRIS COUNTY JAIL","Prosecutorial Discretion",1,1368,0.0730994152046784
"9511","MORRIS COUNTY JAIL","Transferred",4,1368,0.292397660818713
"9512","MORRIS COUNTY JAIL","United States Citizen Interviewed",2,1368,0.146198830409357
"9513","MORRISON COUNTY JAIL","",13,22,59.0909090909091
"9514","MORRISON COUNTY JAIL","Booked into Detention",9,22,40.9090909090909
"9515","MORROW CO. CORRECTIONAL FACILITY","",43,50,86
"9516","MORROW CO. CORRECTIONAL FACILITY","Booked into Detention",6,50,12
"9517","MORROW CO. CORRECTIONAL FACILITY","Case Closed",1,50,2
"9518","MORTON COUNTY SHERIFF/JAIL","",19,32,59.375
"9519","MORTON COUNTY SHERIFF/JAIL","Booked into Detention",12,32,37.5
"9520","MORTON COUNTY SHERIFF/JAIL","Lifted",1,32,3.125
"9521","MOTLEY COUNTY SHERIFF","",1,1,100
"9522","MOULTON POLICE DEPT.","Lifted",1,1,100
"9523","MOUND CORR FAC,DETROIT,MI","",4,6,66.6666666666667
"9524","MOUND CORR FAC,DETROIT,MI","Booked into Detention",1,6,16.6666666666667
"9525","MOUND CORR FAC,DETROIT,MI","Lifted",1,6,16.6666666666667
"9526","MOUNT MCGREGOR, WILTON","",7,44,15.9090909090909
"9527","MOUNT MCGREGOR, WILTON","Booked into Detention",25,44,56.8181818181818
"9528","MOUNT MCGREGOR, WILTON","Lifted",12,44,27.2727272727273
"9529","MOUNTAIN GROVE POLICE DEPT.","",1,1,100
"9530","MOUNTAIN VIEW JUV. DET. CENTER","",3,4,75
"9531","MOUNTAIN VIEW JUV. DET. CENTER","Booked into Detention",1,4,25
"9532","MOUNTAINVIEW YOUTH C.F.","",70,248,28.2258064516129
"9533","MOUNTAINVIEW YOUTH C.F.","Booked into Detention",156,248,62.9032258064516
"9534","MOUNTAINVIEW YOUTH C.F.","Case Closed",6,248,2.41935483870968
"9535","MOUNTAINVIEW YOUTH C.F.","Detainer Declined by LEA",1,248,0.403225806451613
"9536","MOUNTAINVIEW YOUTH C.F.","Early Release",1,248,0.403225806451613
"9537","MOUNTAINVIEW YOUTH C.F.","Lifted",10,248,4.03225806451613
"9538","MOUNTAINVIEW YOUTH C.F.","Transferred",2,248,0.806451612903226
"9539","MOUNTAINVIEW YOUTH C.F.","United States Citizen Interviewed",2,248,0.806451612903226
"9540","MOUNTRAIL CO. JAIL, ND","",1,5,20
"9541","MOUNTRAIL CO. JAIL, ND","Booked into Detention",4,5,80
"9542","MOWER CO. JAIL, MN","",286,440,65
"9543","MOWER CO. JAIL, MN","Booked into Detention",140,440,31.8181818181818
"9544","MOWER CO. JAIL, MN","Case Closed",9,440,2.04545454545455
"9545","MOWER CO. JAIL, MN","Lifted",5,440,1.13636363636364
"9546","MSCO DURANGO FACILITY","",6,9,66.6666666666667
"9547","MSCO DURANGO FACILITY","Booked into Detention",2,9,22.2222222222222
"9548","MSCO DURANGO FACILITY","Lifted",1,9,11.1111111111111
"9549","MT PLEASANT CORRECTIONAL","",9,14,64.2857142857143
"9550","MT PLEASANT CORRECTIONAL","Alien Not Subject to Deportation",1,14,7.14285714285714
"9551","MT PLEASANT CORRECTIONAL","Booked into Detention",4,14,28.5714285714286
"9552","MT. OLIVE CORRECTIONAL CENTER","Booked into Detention",1,1,100
"9553","MUHLENBERG CO. DETENTION CENTER","",3,8,37.5
"9554","MUHLENBERG CO. DETENTION CENTER","Booked into Detention",5,8,62.5
"9555","MULE CREEK STATE PRISON","",228,416,54.8076923076923
"9556","MULE CREEK STATE PRISON","Alien Not Subject to Deportation",1,416,0.240384615384615
"9557","MULE CREEK STATE PRISON","Booked into Detention",87,416,20.9134615384615
"9558","MULE CREEK STATE PRISON","Case Closed",23,416,5.52884615384615
"9559","MULE CREEK STATE PRISON","Died",3,416,0.721153846153846
"9560","MULE CREEK STATE PRISON","Early Release",1,416,0.240384615384615
"9561","MULE CREEK STATE PRISON","Lifted",42,416,10.0961538461538
"9562","MULE CREEK STATE PRISON","Transferred",27,416,6.49038461538462
"9563","MULE CREEK STATE PRISON","United States Citizen Interviewed",4,416,0.961538461538462
"9564","MULTI CO. JUV.CENTER","",8,11,72.7272727272727
"9565","MULTI CO. JUV.CENTER","Booked into Detention",3,11,27.2727272727273
"9566","MULTIPURPOSE CORRECTIONAL","",3,4,75
"9567","MULTIPURPOSE CORRECTIONAL","Booked into Detention",1,4,25
"9568","MULTNOMAH CO. JUV. DET. FAC.","",2,2,100
"9569","MULTNOMAH COUNTY JAIL","",1110,3370,32.9376854599407
"9570","MULTNOMAH COUNTY JAIL","Alien Not Subject to Deportation",13,3370,0.385756676557863
"9571","MULTNOMAH COUNTY JAIL","Booked into Detention",1701,3370,50.4747774480712
"9572","MULTNOMAH COUNTY JAIL","Case Closed",77,3370,2.28486646884273
"9573","MULTNOMAH COUNTY JAIL","Detainer Declined by LEA",67,3370,1.98813056379822
"9574","MULTNOMAH COUNTY JAIL","Early Release",3,3370,0.0890207715133531
"9575","MULTNOMAH COUNTY JAIL","Lifted",372,3370,11.0385756676558
"9576","MULTNOMAH COUNTY JAIL","Lifted - Lack of Funds",1,3370,0.029673590504451
"9577","MULTNOMAH COUNTY JAIL","Lifted - Lack of Space",1,3370,0.029673590504451
"9578","MULTNOMAH COUNTY JAIL","Prosecutorial Discretion",9,3370,0.267062314540059
"9579","MULTNOMAH COUNTY JAIL","Transferred",12,3370,0.356083086053412
"9580","MULTNOMAH COUNTY JAIL","United States Citizen Interviewed",4,3370,0.118694362017804
"9581","MUN. CORRECT. INSTITUTION","",1,1,100
"9582","MUNDELEIN POLICE DEPT.","",40,53,75.4716981132076
"9583","MUNDELEIN POLICE DEPT.","Booked into Detention",11,53,20.7547169811321
"9584","MUNDELEIN POLICE DEPT.","Lifted",2,53,3.77358490566038
"9585","MURRAY COUNTY SHERIFF","",29,66,43.9393939393939
"9586","MURRAY COUNTY SHERIFF","Booked into Detention",35,66,53.030303030303
"9587","MURRAY COUNTY SHERIFF","Lifted",2,66,3.03030303030303
"9588","MUSCATINE COUNTY JAIL","",244,318,76.7295597484277
"9589","MUSCATINE COUNTY JAIL","Booked into Detention",58,318,18.2389937106918
"9590","MUSCATINE COUNTY JAIL","Case Closed",4,318,1.25786163522013
"9591","MUSCATINE COUNTY JAIL","Lifted",12,318,3.77358490566038
"9592","MUSCOGEE COUNTY SHERIFF FAC.","",236,330,71.5151515151515
"9593","MUSCOGEE COUNTY SHERIFF FAC.","Booked into Detention",88,330,26.6666666666667
"9594","MUSCOGEE COUNTY SHERIFF FAC.","Case Closed",2,330,0.606060606060606
"9595","MUSCOGEE COUNTY SHERIFF FAC.","Detainer Declined by LEA",1,330,0.303030303030303
"9596","MUSCOGEE COUNTY SHERIFF FAC.","Lifted",3,330,0.909090909090909
"9597","MUSKEGON COR, MUSKEGON,MI","",7,10,70
"9598","MUSKEGON COR, MUSKEGON,MI","Booked into Detention",3,10,30
"9599","MUSKEGON COUNTY JAIL","",34,62,54.8387096774194
"9600","MUSKEGON COUNTY JAIL","Booked into Detention",28,62,45.1612903225806
"9601","MUSKEGON TEMP, MUSKEGON,","",1,1,100
"9602","MUSKINGUM COUNTY JAIL","",48,56,85.7142857142857
"9603","MUSKINGUM COUNTY JAIL","Booked into Detention",6,56,10.7142857142857
"9604","MUSKINGUM COUNTY JAIL","Case Closed",2,56,3.57142857142857
"9605","MUSKOGEE CO.JAIL- BOP ONLY","Booked into Detention",1,1,100
"9606","MUSKOGEE COUNTY JAIL","",213,267,79.7752808988764
"9607","MUSKOGEE COUNTY JAIL","Booked into Detention",38,267,14.2322097378277
"9608","MUSKOGEE COUNTY JAIL","Case Closed",15,267,5.61797752808989
"9609","MUSKOGEE COUNTY JAIL","Lifted",1,267,0.374531835205993
"9610","MUSSELSHELL COUNTY JAIL","Booked into Detention",3,5,60
"9611","MUSSELSHELL COUNTY JAIL","Lifted",1,5,20
"9612","MUSSELSHELL COUNTY JAIL","Transferred",1,5,20
"9613","N OLMSTED CITY JAIL","",6,11,54.5454545454545
"9614","N OLMSTED CITY JAIL","Booked into Detention",5,11,45.4545454545455
"9615","N.A. CHADERJIAN YCF","Transferred",1,1,100
"9616","N.C. DEPT OF CORRECTIONS","",1074,6425,16.715953307393
